Time	R2M2WFSIMES	R2M2WFSQMES	R2M2WFSGMES	R2M2WFSPMES	R2M2WFSIASK	R2M2WFSQASK	R2M2WFSGASK	R2M2WFSPASK	R2M2WFSCRFP	R2M2WFSCRFPP	R2M2WFSCRRP	R2M2WFSCRRPP	R2M2WFSGLDE	R2M2WFSPLDE	R2M2WFSDETA2	R2M2WFSCFQE2	R2M2WFSDFQES
-102.4	-17351	20222	17.0037	130.655	4576	6915	2.52869	53.0804	2.62769	-157.028	2.27447	51.2952	0	-0.0164795	-0.802002	-0.251871	0
-102.35	-17353	20214	16.9935	130.655	4406	7948	2.7771	57.3651	2.99642	-157.335	1.9774	50.9271	0	0.0384521	-0.741577	-0.232892	0
-102.3	-17346	20226	16.9977	130.677	5511	7180	2.85278	53.1409	3.02785	-155.253	2.01541	46.9556	-0.000150094	0.00549316	0.670166	0.210463	0
-102.25	-17365	20218	16.9984	130.638	3822	7344	2.62451	59.4525	2.73315	-158.148	2.19563	51.6028	0.00011257	0.0109863	-0.0549316	-0.0172503	0
-102.2	-17365	20215	17.0007	130.655	5015	7269	2.60437	54.7723	2.98458	-159.659	2.0033	53.9648	0	0.00549316	0.340576	0.106953	0
-102.15	-17363	20216	16.9988	130.644	3964	7692	2.64374	56.9971	2.79968	-155.627	2.18408	49.455	7.50469e-05	0.0219727	-0.197754	-0.0621013	0
-102.1	-17365	20217	16.9977	130.638	3874	7395	2.6889	57.2772	2.86132	-157.813	2.11707	52.5201	0.00011257	0.0219727	0.0494385	0.0155253	0
-102.05	-17363	20223	17.0015	130.622	3143	6742	2.44873	61.4795	2.91764	-157.505	2.09257	51.3501	0.000225141	-0.0274658	0.466919	0.146631	0
-102	-17357	20227	17.0056	130.666	5374	6633	2.59979	49.5923	2.96948	-159.093	2.01513	53.5144	-7.50469e-05	-0.0494385	0.565796	0.177684	0
-101.95	-17369	20215	16.995	130.655	4411	7653	2.77252	56.9421	2.9156	-158.176	2.06722	52.4103	0	0.0439453	0.461426	0.144906	0
-101.9	-17359	20216	16.9981	130.655	5451	7723	2.85736	56.6071	2.91315	-153.984	2.1303	45.8514	0	0.0769043	1.07666	0.338146	0
-101.85	-17366	20213	16.9969	130.649	5060	7320	2.71027	57.1948	2.91275	-157.423	2.10186	52.1906	3.75235e-05	0.00549316	0.769043	0.241519	0
-101.8	-17361	20217	17.0011	130.644	4916	7461	2.59277	56.2555	2.9405	-164.734	2.03484	59.5898	7.50469e-05	0.0109863	0.76355	0.239793	0
-101.75	-17360	20207	16.9935	130.655	4508	7852	2.81158	56.3269	2.73274	-161.966	2.17479	56.8872	0	0.0549316	0.483398	0.151806	0
-101.7	-17339	20216	16.9879	130.649	5047	8211	2.99194	59.057	2.78621	-156.55	2.21647	49.032	3.75235e-05	0.0878906	1.19751	0.376111	0
-101.65	-17360	20203	16.9958	130.644	4250	8491	2.71484	57.6178	2.85478	-155.934	2.13424	49.9603	7.50469e-05	0.0878906	1.51611	0.47622	0
-101.6	-17345	20211	16.9913	130.655	4107	8043	2.84149	59.3152	2.72131	-157.363	2.23787	51.015	0	0.0714111	1.58203	0.496935	0
-101.55	-17354	20218	16.9947	130.649	4650	8004	2.75208	57.0135	2.57928	-158.286	2.33896	52.1851	3.75235e-05	0.065918	1.14258	0.358854	0
-101.5	-17352	20210	16.995	130.638	5192	8165	2.69135	59.5953	2.82866	-156.248	2.11622	49.5154	0.00011257	0.0714111	1.03271	0.324341	0
-101.45	-17358	20208	16.9958	130.605	3863	7791	2.64191	65.6488	3.02336	-154.99	1.99654	46.5106	0.000337711	0.0384521	1.31287	0.412354	0
-101.4	-17359	20216	17.0003	130.638	4059	7543	2.54639	59.6503	3.08173	-153.375	1.94163	46.6315	0.00011257	0.00549316	1.24146	0.389918	0
-101.35	-17374	20221	17.0015	130.699	6494	6947	2.77527	48.2739	3.00254	-164.625	1.98021	59.6503	-0.000300188	-0.0109863	0.406494	0.127654	0
-101.3	-17364	20214	16.9981	130.666	5305	7124	2.79785	53.5309	2.69151	-153.704	2.2052	49.3561	-7.50469e-05	0.0109863	-0.241699	-0.0759018	0
-101.25	-17360	20234	17.0045	130.6	4626	6614	2.26746	65.896	2.63559	-155.407	2.29954	50.3503	0.000375235	-0.0549316	-0.560303	-0.175959	0
